priority_rank,sku_id,category,product_name,mrp_rupees,selling_price_rupees,discount_percent,available_quantity,weight_gms,is_out_of_stock,stockout_rate_pct,available_inventory_value_rupees,priority_score
408,3432,"Personal Care","Dabur Gulabari Premium Rose Water",48.0,47.0,2,0,120,1,6.14,0.0,45
409,842,"Cooking Essentials","Everest Tikhalal Hot & Red Chilly Powder",47.0,46.0,2,0,100,1,12.45,0.0,45
410,2320,Munchies,"Everest Tikhalal Hot & Red Chilly Powder",47.0,46.0,2,0,100,1,12.45,0.0,45
411,463,"Chocolates & Candies","Maggi 2-Minute Instant Noodles - Masala",44.0,44.0,0,0,280,1,11.6,0.0,45
412,913,"Cooking Essentials","Maggi 2-Minute Instant Noodles - Masala",44.0,44.0,0,0,280,1,12.45,0.0,45
413,1878,"Ice Cream & Desserts","Maggi 2-Minute Instant Noodles - Masala",44.0,44.0,0,0,280,1,11.6,0.0,45
414,2391,Munchies,"Maggi 2-Minute Instant Noodles - Masala",44.0,44.0,0,0,280,1,12.45,0.0,45
415,3187,"Packaged Food","Maggi 2-Minute Instant Noodles - Masala",44.0,44.0,0,0,280,1,11.6,0.0,45
416,801,"Cooking Essentials","Everest Amchur Powder",42.0,41.0,2,0,50,1,12.45,0.0,45
417,1469,"Health & Hygiene","Stayfree Secure Dry Cover Extra Large Sanitary Pad",42.0,41.0,2,0,406,1,13.4,0.0,45
418,2279,Munchies,"Everest Amchur Powder",42.0,41.0,2,0,50,1,12.45,0.0,45
419,2967,"Paan Corner","Stayfree Secure Dry Cover Extra Large Sanitary Pad",42.0,41.0,2,0,406,1,6.14,0.0,45
420,3699,"Personal Care","Stayfree Secure Dry Cover Extra Large Sanitary Pad",42.0,41.0,2,0,406,1,6.14,0.0,45
421,563,"Chocolates & Candies","Safal Frozen Corn",41.0,39.0,4,0,200,1,11.6,0.0,45
422,1384,"Fruits & Vegetables","Safal Frozen Corn",41.0,39.0,4,0,200,1,6.45,0.0,45
423,1978,"Ice Cream & Desserts","Safal Frozen Corn",41.0,39.0,4,0,200,1,11.6,0.0,45
424,3287,"Packaged Food","Safal Frozen Corn",41.0,39.0,4,0,200,1,11.6,0.0,45
425,469,"Chocolates & Candies","Maggi Magic Cubes Chicken",40.0,39.0,2,0,40,1,11.6,0.0,45
426,1439,"Health & Hygiene","Epigamia Fruit Yogurt Strawberry",40.0,20.0,50,0,75,1,13.4,0.0,45
427,1884,"Ice Cream & Desserts","Maggi Magic Cubes Chicken",40.0,39.0,2,0,40,1,11.6,0.0,45
428,3193,"Packaged Food","Maggi Magic Cubes Chicken",40.0,39.0,2,0,40,1,11.6,0.0,45
429,547,"Chocolates & Candies","Pedigree Puppy Chicken Chunks in Gravy",35.0,34.0,2,0,70,1,11.6,0.0,45
430,1150,"Cooking Essentials","Tata Tea Gold",35.0,35.0,0,0,100,1,12.45,0.0,45
431,1962,"Ice Cream & Desserts","Pedigree Puppy Chicken Chunks in Gravy",35.0,34.0,2,0,70,1,11.6,0.0,45
432,2628,Munchies,"Tata Tea Gold",35.0,35.0,0,0,100,1,12.45,0.0,45
433,3271,"Packaged Food","Pedigree Puppy Chicken Chunks in Gravy",35.0,34.0,2,0,70,1,11.6,0.0,45
434,834,"Cooking Essentials","Everest Sambhar Masala",34.0,33.0,2,0,50,1,12.45,0.0,45
435,2312,Munchies,"Everest Sambhar Masala",34.0,33.0,2,0,50,1,12.45,0.0,45
436,809,"Cooking Essentials","Everest Coriander Powder",32.0,31.0,3,0,100,1,12.45,0.0,45
437,2287,Munchies,"Everest Coriander Powder",32.0,31.0,3,0,100,1,12.45,0.0,45
438,811,"Cooking Essentials","Everest Cumin Powder (Jeera)",30.0,29.0,3,0,50,1,12.45,0.0,45
439,1419,"Health & Hygiene","Dettol Antiseptic Liquid",30.0,30.0,0,0,60,1,13.4,0.0,45
440,1468,"Health & Hygiene","Stayfree Secure Cottony Soft Cover Sanitary Pad (Regular) with Wings",30.0,29.0,3,0,406,1,13.4,0.0,45
441,1543,"Home & Cleaning","Dettol Antiseptic Liquid",30.0,30.0,0,0,60,1,9.84,0.0,45
442,2289,Munchies,"Everest Cumin Powder (Jeera)",30.0,29.0,3,0,50,1,12.45,0.0,45
443,2966,"Paan Corner","Stayfree Secure Cottony Soft Cover Sanitary Pad (Regular) with Wings",30.0,29.0,3,0,406,1,6.14,0.0,45
444,3698,"Personal Care","Stayfree Secure Cottony Soft Cover Sanitary Pad (Regular) with Wings",30.0,29.0,3,0,406,1,6.14,0.0,45
445,460,"Chocolates & Candies","MTR Vegetable Upma",25.0,25.0,0,0,60,1,11.6,0.0,45
446,1685,"Home & Cleaning","Ujala Superme For Super Whiteness Of Clothes",25.0,25.0,0,0,75,1,9.84,0.0,45
447,1875,"Ice Cream & Desserts","MTR Vegetable Upma",25.0,25.0,0,0,60,1,11.6,0.0,45
448,3184,"Packaged Food","MTR Vegetable Upma",25.0,25.0,0,0,60,1,11.6,0.0,45
449,511,"Chocolates & Candies","Mothers Recipe Rice Papad Ajwain",24.0,24.0,0,0,75,1,11.6,0.0,45
450,1926,"Ice Cream & Desserts","Mothers Recipe Rice Papad Ajwain",24.0,24.0,0,0,75,1,11.6,0.0,45
451,3235,"Packaged Food","Mothers Recipe Rice Papad Ajwain",24.0,24.0,0,0,75,1,11.6,0.0,45
452,1688,"Home & Cleaning","Vim Dishwash Bar",23.0,22.0,4,0,300,1,9.84,0.0,45
453,442,"Chocolates & Candies","Kurkure Green Chutney, Rajasthani Style",20.0,20.0,0,0,90,1,11.6,0.0,45
454,1008,"Cooking Essentials","Popular Essentials Mustard Seeds Rai Big",20.0,20.0,0,0,100,1,12.45,0.0,45
455,1857,"Ice Cream & Desserts","Kurkure Green Chutney, Rajasthani Style",20.0,20.0,0,0,90,1,11.6,0.0,45
456,2486,Munchies,"Popular Essentials Mustard Seeds Rai Big",20.0,20.0,0,0,100,1,12.45,0.0,45
457,3166,"Packaged Food","Kurkure Green Chutney, Rajasthani Style",20.0,20.0,0,0,90,1,11.6,0.0,45
458,566,"Chocolates & Candies","Saffola Oats 100 % Natural",15.0,15.0,0,0,38,1,11.6,0.0,45
459,1087,"Cooking Essentials","Saffola Oats 100 % Natural",15.0,15.0,0,0,38,1,12.45,0.0,45
460,1981,"Ice Cream & Desserts","Saffola Oats 100 % Natural",15.0,15.0,0,0,38,1,11.6,0.0,45
461,2565,Munchies,"Saffola Oats 100 % Natural",15.0,15.0,0,0,38,1,12.45,0.0,45
462,3290,"Packaged Food","Saffola Oats 100 % Natural",15.0,15.0,0,0,38,1,11.6,0.0,45
463,306,"Chocolates & Candies","Ching's Chow Mein Hakka Noodles Masala",10.0,10.0,0,0,20,1,11.6,0.0,45
464,745,"Cooking Essentials","Ching's Chow Mein Hakka Noodles Masala",10.0,10.0,0,0,20,1,12.45,0.0,45
465,1649,"Home & Cleaning","Rin Detergent Bar",10.0,10.0,0,0,140,1,9.84,0.0,45
466,1721,"Ice Cream & Desserts","Ching's Chow Mein Hakka Noodles Masala",10.0,10.0,0,0,20,1,11.6,0.0,45
467,2223,Munchies,"Ching's Chow Mein Hakka Noodles Masala",10.0,10.0,0,0,20,1,12.45,0.0,45
468,3030,"Packaged Food","Ching's Chow Mein Hakka Noodles Masala",10.0,10.0,0,0,20,1,11.6,0.0,45
469,2924,"Paan Corner","Pampers Premium Care Pants - Large",1099.0,899.0,18,2,44,0,6.14,1798.0,40
470,3656,"Personal Care","Pampers Premium Care Pants - Large",1099.0,899.0,18,2,44,0,6.14,1798.0,40
471,787,"Cooking Essentials","Dhara Filtered Groundnut Oil (Jar)",1050.0,1050.0,0,2,5000,0,12.45,2100.0,40
472,2265,Munchies,"Dhara Filtered Groundnut Oil (Jar)",1050.0,1050.0,0,2,5000,0,12.45,2100.0,40
473,2922,"Paan Corner","Pampers Pants - Medium",699.0,549.0,21,1,50,0,6.14,549.0,40
474,3654,"Personal Care","Pampers Pants - Medium",699.0,549.0,21,1,50,0,6.14,549.0,40
475,2957,"Paan Corner","Sebamed Anti - Dandruff Shampoo",600.0,540.0,10,2,200,0,6.14,1080.0,40
476,3689,"Personal Care","Sebamed Anti - Dandruff Shampoo",600.0,540.0,10,2,200,0,6.14,1080.0,40
477,2874,"Paan Corner","Mamaearth Skin Correct Face Serum",599.0,509.0,15,1,30,0,6.14,509.0,40
478,3606,"Personal Care","Mamaearth Skin Correct Face Serum",599.0,509.0,15,1,30,0,6.14,509.0,40
479,291,"Chocolates & Candies","Bagrrys Fruit N Fibre Muesli - Strawberry",595.0,595.0,0,1,1000,0,11.6,595.0,40
480,1706,"Ice Cream & Desserts","Bagrrys Fruit N Fibre Muesli - Strawberry",595.0,595.0,0,1,1000,0,11.6,595.0,40
481,3015,"Packaged Food","Bagrrys Fruit N Fibre Muesli - Strawberry",595.0,595.0,0,1,1000,0,11.6,595.0,40
482,718,"Cooking Essentials","Amul Pure Ghee (Pouch)",505.0,499.0,1,2,1000,0,12.45,998.0,40
483,2196,Munchies,"Amul Pure Ghee (Pouch)",505.0,499.0,1,2,1000,0,12.45,998.0,40
484,2125,"Meats, Fish & Eggs","TGFC Basa Fillets",329.0,247.0,24,1,500,0,19.05,247.0,40
485,2114,"Meats, Fish & Eggs","Godrej Yummiez Chicken Nuggets",325.0,293.0,9,1,500,0,19.05,293.0,40
486,2126,"Meats, Fish & Eggs","TGFC Bombay Duck Whole Cleaned",319.0,274.0,14,1,500,0,19.05,274.0,40
487,2103,"Meats, Fish & Eggs","Godrej Real Good Chicken Drumstick",265.0,239.0,9,2,500,0,19.05,478.0,40
488,2128,"Meats, Fish & Eggs","TGFC Chicken Boneless Fresh Whole",261.0,222.0,14,1,500,0,19.05,222.0,40
489,2129,"Meats, Fish & Eggs","TGFC Chicken Curry Cut Fresh",249.0,186.0,25,1,500,0,19.05,186.0,40
490,2094,"Meats, Fish & Eggs","Fresh Chicken Boneless Cubes (Halal)",215.0,204.0,5,1,500,0,19.05,204.0,40
491,2109,"Meats, Fish & Eggs","Godrej Real Good Chicken Marinated Lollipop",200.0,180.0,10,2,580,0,19.05,360.0,40
492,2108,"Meats, Fish & Eggs","Godrej Real Good Chicken Lollypop",175.0,158.0,9,1,580,0,19.05,158.0,40
493,181,Biscuits,"Britannia Toastea Premium Bake Rusk",110.0,94.0,14,1,700,0,28.57,94.0,40
494,141,Biscuits,"Britannia Bourbon Biscuit Buy 4 Get 1 Free",80.0,72.0,10,2,500,0,28.57,144.0,40
495,519,"Chocolates & Candies","Nestle Nan Pro 4 Follow Up Formula Powder For Older Infants",620.0,620.0,0,1,400,0,11.6,620.0,35
496,1934,"Ice Cream & Desserts","Nestle Nan Pro 4 Follow Up Formula Powder For Older Infants",620.0,620.0,0,1,400,0,11.6,620.0,35
497,2850,"Paan Corner","L'Oreal Paris Excellence Creme Hair Color, 1 Black",620.0,620.0,0,1,172,0,6.14,620.0,35
498,2853,"Paan Corner","L'Oreal Paris Excellence Creme Hair Color, 4 Natural Brown/Natural Dark Brown",620.0,620.0,0,1,172,0,6.14,620.0,35
499,3243,"Packaged Food","Nestle Nan Pro 4 Follow Up Formula Powder For Older Infants",620.0,620.0,0,1,400,0,11.6,620.0,35
500,3582,"Personal Care","L'Oreal Paris Excellence Creme Hair Color, 1 Black",620.0,620.0,0,1,172,0,6.14,620.0,35
501,3585,"Personal Care","L'Oreal Paris Excellence Creme Hair Color, 4 Natural Brown/Natural Dark Brown",620.0,620.0,0,1,172,0,6.14,620.0,35
502,542,"Chocolates & Candies","Pediasure Premium Chocolate Powdered Health Drink",610.0,610.0,0,2,400,0,11.6,1220.0,35
503,1957,"Ice Cream & Desserts","Pediasure Premium Chocolate Powdered Health Drink",610.0,610.0,0,2,400,0,11.6,1220.0,35
504,3266,"Packaged Food","Pediasure Premium Chocolate Powdered Health Drink",610.0,610.0,0,2,400,0,11.6,1220.0,35
505,1494,"Health & Hygiene","Whisper Ultra Soft XL+ Sanitary Pads",555.0,555.0,0,1,60,0,13.4,555.0,35
506,2998,"Paan Corner","Whisper Ultra Soft XL+ Sanitary Pads",555.0,555.0,0,1,60,0,6.14,555.0,35
507,3730,"Personal Care","Whisper Ultra Soft XL+ Sanitary Pads",555.0,555.0,0,1,60,0,6.14,555.0,35
508,2098,"Meats, Fish & Eggs","Fresh Mutton Curry Cut Cubes (Halal)",465.0,442.0,4,1,500,0,19.05,442.0,35
509,10,Beverages,"Amul Cheese Slices",360.0,359.0,0,1,750,0,21.71,359.0,35
510,1188,"Dairy, Bread & Batter","Amul Cheese Slices",360.0,359.0,0,1,750,0,21.71,359.0,35
511,2127,"Meats, Fish & Eggs","TGFC Catla Bengali Cut",290.0,204.0,29,1,500,0,19.05,204.0,35
512,2131,"Meats, Fish & Eggs","TGFC Tilapia Curry Cut",259.0,147.0,43,1,500,0,19.05,147.0,35
513,2130,"Meats, Fish & Eggs","TGFC Rohu Bengali Cut",249.0,179.0,28,1,500,0,19.05,179.0,35
514,2111,"Meats, Fish & Eggs","Godrej Real Good Marinated Hot & Grill Chicken",245.0,221.0,9,2,450,0,19.05,442.0,35
515,2106,"Meats, Fish & Eggs","Godrej Real Good Chicken Legs",210.0,189.0,10,1,116,0,19.05,189.0,35
516,2141,"Meats, Fish & Eggs","Zorabian Chicken Smoked Ham",205.0,194.0,5,1,250,0,19.05,194.0,35
517,63,Beverages,"Funfoods Peanut Butter Crunchy",169.0,156.0,7,1,400,0,21.71,156.0,35
518,1241,"Dairy, Bread & Batter","Funfoods Peanut Butter Crunchy",169.0,156.0,7,1,400,0,21.71,156.0,35
519,2097,"Meats, Fish & Eggs","Fresh Chicken Whole Leg - Skinless (Halal)",165.0,157.0,4,1,500,0,19.05,157.0,35
520,2142,"Meats, Fish & Eggs","Zorabian Pre Cut Chicken Skinless (Half)",165.0,165.0,0,1,500,0,19.05,165.0,35
521,222,Biscuits,"Orion Choco Pie - Chocolate Coated Soft Biscuit",150.0,112.0,25,2,336,0,28.57,224.0,35
522,209,Biscuits,"Lotte Choco Pie",140.0,131.0,6,2,336,0,28.57,262.0,35
523,15,Beverages,"Amul Delicious Fat Spread - Cholesterol Free",88.0,86.0,2,2,500,0,21.71,172.0,35
524,1193,"Dairy, Bread & Batter","Amul Delicious Fat Spread - Cholesterol Free",88.0,86.0,2,2,500,0,21.71,172.0,35
525,2107,"Meats, Fish & Eggs","Godrej Real Good Chicken Liver Sealed",75.0,68.0,9,1,200,0,19.05,68.0,35
526,196,Biscuits,"Cadbury Oreo Dipped Biscuit",70.0,63.0,10,1,150,0,28.57,63.0,35
527,258,Biscuits,"The Bake Shop Methi Khari Simply Delicious",65.0,61.0,6,2,200,0,28.57,122.0,35
528,261,Biscuits,"The Bake Shop Whole Wheat Bread Sticks",60.0,56.0,6,1,100,0,28.57,56.0,35
529,263,Biscuits,"The Bake Shop Whole Wheat Multigrain Toast (Rusk)",60.0,56.0,6,2,200,0,28.57,112.0,35
530,221,Biscuits,"Open Secret White Choco Tiffin Pack",35.0,27.0,22,1,25,0,28.57,27.0,35
531,245,Biscuits,"Sunfeast Marie Light",23.0,20.0,13,1,200,0,28.57,20.0,35
532,186,Biscuits,"Britannia Treat Croissant Vanilla Creme Roll",20.0,18.0,10,2,47,0,28.57,36.0,35
533,1081,"Cooking Essentials","Saffola 100% Pure Honey",475.0,437.0,8,2,1000,0,12.45,874.0,30
534,2559,Munchies,"Saffola 100% Pure Honey",475.0,437.0,8,2,1000,0,12.45,874.0,30
535,399,"Chocolates & Candies","Kellogg's Corn Flakes",425.0,383.0,9,1,1000,0,11.6,383.0,30
536,1814,"Ice Cream & Desserts","Kellogg's Corn Flakes",425.0,383.0,9,1,1000,0,11.6,383.0,30
537,3123,"Packaged Food","Kellogg's Corn Flakes",425.0,383.0,9,1,1000,0,11.6,383.0,30
538,1450,"Health & Hygiene","Kapiva Wild Tulsi Giloy Juice |",400.0,340.0,15,1,1000,0,13.4,340.0,30
539,198,Biscuits,"Danish Butter Cookies",350.0,350.0,0,1,400,0,28.57,350.0,30
540,380,"Chocolates & Candies","Godrej Yummiez Chicken Nuggets",325.0,293.0,9,1,500,0,11.6,293.0,30
541,869,"Cooking Essentials","Godrej Yummiez Chicken Nuggets",325.0,293.0,9,1,500,0,12.45,293.0,30
542,1795,"Ice Cream & Desserts","Godrej Yummiez Chicken Nuggets",325.0,293.0,9,1,500,0,11.6,293.0,30
543,2347,Munchies,"Godrej Yummiez Chicken Nuggets",325.0,293.0,9,1,500,0,12.45,293.0,30
544,3104,"Packaged Food","Godrej Yummiez Chicken Nuggets",325.0,293.0,9,1,500,0,11.6,293.0,30
545,1078,"Cooking Essentials","RRO Primio Refined Groundnut Oil Pet Bottle",255.0,239.0,6,2,1000,0,12.45,478.0,30
546,2556,Munchies,"RRO Primio Refined Groundnut Oil Pet Bottle",255.0,239.0,6,2,1000,0,12.45,478.0,30
547,1430,"Health & Hygiene","Durex Extra Ribbed Condoms",245.0,220.0,10,2,580,0,13.4,440.0,30
548,2139,"Meats, Fish & Eggs","Zorabian Chicken Legs Skinless",210.0,210.0,0,1,450,0,19.05,210.0,30
549,59,Beverages,"Epigamia Greek Yogurt - Natural",200.0,200.0,0,1,400,0,21.71,200.0,30
550,1237,"Dairy, Bread & Batter","Epigamia Greek Yogurt - Natural",200.0,200.0,0,1,400,0,21.71,200.0,30
551,1680,"Home & Cleaning","Surf Excel Matic Top Load Detergent Powder",200.0,188.0,6,1,1000,0,9.84,188.0,30
552,568,"Chocolates & Candies","Saffola Veggie Twist Masala Oats",195.0,171.0,12,2,500,0,11.6,342.0,30
553,1090,"Cooking Essentials","Saffola Veggie Twist Masala Oats",195.0,171.0,12,2,500,0,12.45,342.0,30
554,1983,"Ice Cream & Desserts","Saffola Veggie Twist Masala Oats",195.0,171.0,12,2,500,0,11.6,342.0,30
555,2568,Munchies,"Saffola Veggie Twist Masala Oats",195.0,171.0,12,2,500,0,12.45,342.0,30
556,3292,"Packaged Food","Saffola Veggie Twist Masala Oats",195.0,171.0,12,2,500,0,11.6,342.0,30
557,1690,"Home & Cleaning","Vim Dishwash Liquid Gel Lemon",185.0,175.0,5,1,750,0,9.84,175.0,30
558,1152,"Cooking Essentials","TilSona Til Oil",180.0,162.0,10,2,500,0,12.45,324.0,30
559,2630,Munchies,"TilSona Til Oil",180.0,162.0,10,2,500,0,12.45,324.0,30
560,466,"Chocolates & Candies","Maggi Hot & Sweet - Tomato Chilli Sauce",170.0,153.0,10,1,1000,0,11.6,153.0,30
561,1881,"Ice Cream & Desserts","Maggi Hot & Sweet - Tomato Chilli Sauce",170.0,153.0,10,1,1000,0,11.6,153.0,30
562,3190,"Packaged Food","Maggi Hot & Sweet - Tomato Chilli Sauce",170.0,153.0,10,1,1000,0,11.6,153.0,30
563,62,Beverages,"Funfoods Peanut Butter Creamy",169.0,169.0,0,1,400,0,21.71,169.0,30
564,1240,"Dairy, Bread & Batter","Funfoods Peanut Butter Creamy",169.0,169.0,0,1,400,0,21.71,169.0,30
565,425,"Chocolates & Candies","Kissan Pineapple Jam",165.0,149.0,9,1,500,0,11.6,149.0,30
566,1840,"Ice Cream & Desserts","Kissan Pineapple Jam",165.0,149.0,9,1,500,0,11.6,149.0,30
567,3149,"Packaged Food","Kissan Pineapple Jam",165.0,149.0,9,1,500,0,11.6,149.0,30
568,116,Beverages,"The Laughing Cow Cheese Slices",155.0,155.0,0,2,200,0,21.71,310.0,30
569,1294,"Dairy, Bread & Batter","The Laughing Cow Cheese Slices",155.0,155.0,0,2,200,0,21.71,310.0,30
570,682,"Cooking Essentials","24 Mantra Organic Peanuts",135.0,125.0,7,1,500,0,12.45,125.0,30
571,2160,Munchies,"24 Mantra Organic Peanuts",135.0,125.0,7,1,500,0,12.45,125.0,30
572,1143,"Cooking Essentials","Tata Sampann Unpolished Chana Dal",95.0,89.0,6,2,1000,0,12.45,178.0,30
573,2621,Munchies,"Tata Sampann Unpolished Chana Dal",95.0,89.0,6,2,1000,0,12.45,178.0,30
574,8,Beverages,"Amul Cheese Sauce Mexican Salsa",75.0,72.0,4,1,200,0,21.71,72.0,30
575,686,"Cooking Essentials","24 Mantra Organic Red Poha",75.0,69.0,8,1,500,0,12.45,69.0,30
576,1186,"Dairy, Bread & Batter","Amul Cheese Sauce Mexican Salsa",75.0,72.0,4,1,200,0,21.71,72.0,30
577,2164,Munchies,"24 Mantra Organic Red Poha",75.0,69.0,8,1,500,0,12.45,69.0,30
578,228,Biscuits,"Parle Hide & Seek Choco Rolls",60.0,60.0,0,1,120,0,28.57,60.0,30
579,242,Biscuits,"Sunfeast Farmlite 5 Seed Digestive",60.0,60.0,0,2,250,0,28.57,120.0,30
580,155,Biscuits,"Britannia Good Day Pista Badam",45.0,44.0,2,1,200,0,28.57,44.0,30
581,166,Biscuits,"Britannia Nutri Choice Digestive Biscuit",45.0,45.0,0,1,200,0,28.57,45.0,30
582,205,Biscuits,"Dukes Waffy Strawberry Wafers",45.0,22.0,51,2,60,0,28.57,44.0,30
583,215,Biscuits,"McVitie's Oat Cookies",45.0,45.0,0,2,120,0,28.57,90.0,30
584,108,Beverages,"The Bake Shop Foot Long",40.0,40.0,0,1,200,0,21.71,40.0,30
585,1286,"Dairy, Bread & Batter","The Bake Shop Foot Long",40.0,40.0,0,1,200,0,21.71,40.0,30
586,110,Beverages,"The Bake Shop Pizza Base",30.0,30.0,0,1,150,0,21.71,30.0,30
587,112,Beverages,"The Bake Shop Premium White Sandwich Bread",30.0,30.0,0,1,400,0,21.71,30.0,30
588,226,Biscuits,"Parle Hide & Seek Choco Rolls",30.0,30.0,0,1,75,0,28.57,30.0,30
589,229,Biscuits,"Parle Hide & Seek Cookies With Added Almonds",30.0,29.0,3,1,100,0,28.57,29.0,30
590,1288,"Dairy, Bread & Batter","The Bake Shop Pizza Base",30.0,30.0,0,1,150,0,21.71,30.0,30
591,1290,"Dairy, Bread & Batter","The Bake Shop Premium White Sandwich Bread",30.0,30.0,0,1,400,0,21.71,30.0,30
592,134,Biscuits,"Bauli Moonfils Choco Veg Puff Roll",15.0,15.0,0,2,45,0,28.57,30.0,30
593,1517,"Home & Cleaning","Ariel Matic Top Load Detergent Washing Powder",499.0,499.0,0,1,2000,0,9.84,499.0,25
594,2698,"Paan Corner","Comfy Baby Pants XL 12-17 kg",429.0,364.0,15,1,24,0,6.14,364.0,25
595,3430,"Personal Care","Comfy Baby Pants XL 12-17 kg",429.0,364.0,15,1,24,0,6.14,364.0,25
596,640,"Chocolates & Candies","Whiskas Adult Pocket Tuna Cat Food",410.0,410.0,0,1,1200,0,11.6,410.0,25
597,2055,"Ice Cream & Desserts","Whiskas Adult Pocket Tuna Cat Food",410.0,410.0,0,1,1200,0,11.6,410.0,25
598,3364,"Packaged Food","Whiskas Adult Pocket Tuna Cat Food",410.0,410.0,0,1,1200,0,11.6,410.0,25
599,732,"Cooking Essentials","Borges Extra Virgin Olive Oil",400.0,299.0,25,1,250,0,12.45,299.0,25
600,2210,Munchies,"Borges Extra Virgin Olive Oil",400.0,299.0,25,1,250,0,12.45,299.0,25
601,2876,"Paan Corner","Mamaearth Ubtan Face Scrub Turmeric & Walnut",349.0,314.0,10,1,100,0,6.14,314.0,25
602,3608,"Personal Care","Mamaearth Ubtan Face Scrub Turmeric & Walnut",349.0,314.0,10,1,100,0,6.14,314.0,25
603,403,"Chocolates & Candies","Kellogg's Crunchy Granola Honey, Almonds, Strawberries & Pumpkin Seeds",330.0,294.0,10,1,450,0,11.6,294.0,25
604,766,"Cooking Essentials","Dabur 100% Pure Honey",330.0,297.0,10,1,400,0,12.45,297.0,25
605,1818,"Ice Cream & Desserts","Kellogg's Crunchy Granola Honey, Almonds, Strawberries & Pumpkin Seeds",330.0,294.0,10,1,450,0,11.6,294.0,25
