priority_rank,sku_id,category,product_name,mrp_rupees,selling_price_rupees,discount_percent,available_quantity,weight_gms,is_out_of_stock,stockout_rate_pct,available_inventory_value_rupees,priority_score
801,801,Munchies,Happilo Premium Afghani Anjeer,365.0,256.0,29,2,200,False,12.45,512.0,20
802,3410,Paan Corner,"Head & Shoulders Shampoo + Conditioner - 2-In-1, Cool Menthol",365.0,365.0,0,1,340,False,6.14,365.0,20
803,3066,Personal Care,"Head & Shoulders Shampoo + Conditioner - 2-In-1, Cool Menthol",365.0,365.0,0,1,340,False,6.14,365.0,20
804,2366,Chocolates & Candies,Nestle Lactogen Stage 2 Follow-up Formula Powder,340.0,340.0,0,2,400,False,11.6,680.0,20
805,1978,Ice Cream & Desserts,Nestle Lactogen Stage 2 Follow-up Formula Powder,340.0,340.0,0,2,400,False,11.6,680.0,20
806,1590,Packaged Food,Nestle Lactogen Stage 2 Follow-up Formula Powder,340.0,340.0,0,2,400,False,11.6,680.0,20
807,3590,Home & Cleaning,Origami Luxuria Kitchen Towel 300 Pulls Single,320.0,320.0,0,2,58,False,9.84,640.0,20
808,2476,Chocolates & Candies,Nestlé CERELAC Baby Cereal with Milk,272.0,272.0,0,1,300,False,11.6,272.0,20
809,2088,Ice Cream & Desserts,Nestlé CERELAC Baby Cereal with Milk,272.0,272.0,0,1,300,False,11.6,272.0,20
810,1700,Packaged Food,Nestlé CERELAC Baby Cereal with Milk,272.0,272.0,0,1,300,False,11.6,272.0,20
811,3716,Health & Hygiene,Horlicks Protein Plus Chocolate,270.0,270.0,0,2,200,False,13.4,540.0,20
812,3154,Paan Corner,L'Oreal Paris Total Repair 5 Shampoo,265.0,265.0,0,2,396,False,6.14,530.0,20
813,2810,Personal Care,L'Oreal Paris Total Repair 5 Shampoo,265.0,265.0,0,2,396,False,6.14,530.0,20
814,2426,Chocolates & Candies,Del Monte Black Sliced Olives,250.0,250.0,0,1,450,False,11.6,250.0,20
815,2038,Ice Cream & Desserts,Del Monte Black Sliced Olives,250.0,250.0,0,1,450,False,11.6,250.0,20
816,3262,Paan Corner,Old Spice Original After Shave Lotion,250.0,250.0,0,1,150,False,6.14,250.0,20
817,1650,Packaged Food,Del Monte Black Sliced Olives,250.0,250.0,0,1,450,False,11.6,250.0,20
818,2918,Personal Care,Old Spice Original After Shave Lotion,250.0,250.0,0,1,150,False,6.14,250.0,20
819,434,Cooking Essentials,Everest Kesari Milk Masala,205.0,205.0,0,2,50,False,12.45,410.0,20
820,948,Munchies,Everest Kesari Milk Masala,205.0,205.0,0,2,50,False,12.45,410.0,20
821,2341,Chocolates & Candies,Kitchens Of India Chicken Chettinad,200.0,140.0,30,1,285,False,11.6,140.0,20
822,347,Cooking Essentials,Hersheys Chocolate Almond Syrup,200.0,200.0,0,2,450,False,12.45,400.0,20
823,3502,Home & Cleaning,Scotch Brite Sponge Wipes,200.0,200.0,0,2,174,False,9.84,400.0,20
824,1953,Ice Cream & Desserts,Kitchens Of India Chicken Chettinad,200.0,140.0,30,1,285,False,11.6,140.0,20
825,861,Munchies,Hersheys Chocolate Almond Syrup,200.0,200.0,0,2,450,False,12.45,400.0,20
826,1565,Packaged Food,Kitchens Of India Chicken Chettinad,200.0,140.0,30,1,285,False,11.6,140.0,20
827,486,Cooking Essentials,Maggi Magic Cubes Extra Chicken,199.0,199.0,0,2,240,False,12.45,398.0,20
828,1000,Munchies,Maggi Magic Cubes Extra Chicken,199.0,199.0,0,2,240,False,12.45,398.0,20
829,3397,Paan Corner,L'Oreal Paris Dream Lengths Conditioner,199.0,199.0,0,1,193,False,6.14,199.0,20
830,3379,Paan Corner,Set Wet Deodrant Charm Avatar,199.0,199.0,0,1,150,False,6.14,199.0,20
831,3377,Paan Corner,Set Wet Swag Avatar Deodorant & Body Spray Perfume For Men,199.0,199.0,0,1,150,False,6.14,199.0,20
832,3053,Personal Care,L'Oreal Paris Dream Lengths Conditioner,199.0,199.0,0,1,193,False,6.14,199.0,20
833,3035,Personal Care,Set Wet Deodrant Charm Avatar,199.0,199.0,0,1,150,False,6.14,199.0,20
834,3033,Personal Care,Set Wet Swag Avatar Deodorant & Body Spray Perfume For Men,199.0,199.0,0,1,150,False,6.14,199.0,20
835,3296,Paan Corner,Scalpe Pro Anti dandruff Shampoo 100ml,185.0,185.0,0,2,100,False,6.14,370.0,20
836,2952,Personal Care,Scalpe Pro Anti dandruff Shampoo 100ml,185.0,185.0,0,2,100,False,6.14,370.0,20
837,3175,Paan Corner,"Garnier Color Naturals Crème Hair Color, Shade 5 Light Brown",180.0,180.0,0,1,100,False,6.14,180.0,20
838,3346,Paan Corner,Oral-B Charcoal Cross Cross Extra Soft Toothbrush (Buy 2 Get 1 Free),180.0,180.0,0,1,174,False,6.14,180.0,20
839,2831,Personal Care,"Garnier Color Naturals Crème Hair Color, Shade 5 Light Brown",180.0,180.0,0,1,100,False,6.14,180.0,20
840,3002,Personal Care,Oral-B Charcoal Cross Cross Extra Soft Toothbrush (Buy 2 Get 1 Free),180.0,180.0,0,1,174,False,6.14,180.0,20
841,2325,Chocolates & Candies,ITC Master Chef Chicken Galouti Kebab,170.0,162.0,4,2,210,False,11.6,324.0,20
842,1937,Ice Cream & Desserts,ITC Master Chef Chicken Galouti Kebab,170.0,162.0,4,2,210,False,11.6,324.0,20
843,1549,Packaged Food,ITC Master Chef Chicken Galouti Kebab,170.0,162.0,4,2,210,False,11.6,324.0,20
844,2437,Chocolates & Candies,Funfoods Peanut Butter Creamy,169.0,169.0,0,1,400,False,11.6,169.0,20
845,2049,Ice Cream & Desserts,Funfoods Peanut Butter Creamy,169.0,169.0,0,1,400,False,11.6,169.0,20
846,1661,Packaged Food,Funfoods Peanut Butter Creamy,169.0,169.0,0,1,400,False,11.6,169.0,20
847,3543,Home & Cleaning,Eveready Base B22 9-Watt LED Bulb,150.0,150.0,0,2,58,False,9.84,300.0,20
848,3219,Paan Corner,L'Oreal 6 Oil Nourish Conditioner,135.0,135.0,0,1,192,False,6.14,135.0,20
849,2875,Personal Care,L'Oreal 6 Oil Nourish Conditioner,135.0,135.0,0,1,192,False,6.14,135.0,20
850,2182,Chocolates & Candies,McCain Chilli Cheesy Nuggets,130.0,124.0,4,1,250,False,11.6,124.0,20
851,1794,Ice Cream & Desserts,McCain Chilli Cheesy Nuggets,130.0,124.0,4,1,250,False,11.6,124.0,20
852,1406,Packaged Food,McCain Chilli Cheesy Nuggets,130.0,124.0,4,1,250,False,11.6,124.0,20
853,2229,Chocolates & Candies,McCain New Mini Samosa with Cheese Corn Style Filling,120.0,118.0,1,2,240,False,11.6,236.0,20
854,2432,Chocolates & Candies,Mother's Recipe Mango Pickle,120.0,120.0,0,1,400,False,11.6,120.0,20
855,229,Cooking Essentials,McCain New Mini Samosa with Cheese Corn Style Filling,120.0,118.0,1,2,240,False,12.45,236.0,20
856,1841,Ice Cream & Desserts,McCain New Mini Samosa with Cheese Corn Style Filling,120.0,118.0,1,2,240,False,11.6,236.0,20
857,2044,Ice Cream & Desserts,Mother's Recipe Mango Pickle,120.0,120.0,0,1,400,False,11.6,120.0,20
858,743,Munchies,McCain New Mini Samosa with Cheese Corn Style Filling,120.0,118.0,1,2,240,False,12.45,236.0,20
859,1453,Packaged Food,McCain New Mini Samosa with Cheese Corn Style Filling,120.0,118.0,1,2,240,False,11.6,236.0,20
860,1656,Packaged Food,Mother's Recipe Mango Pickle,120.0,120.0,0,1,400,False,11.6,120.0,20
861,2448,Chocolates & Candies,Kitchen Of India Ready-To-Eat Pindi Channa,110.0,77.0,30,2,285,False,11.6,154.0,20
862,2441,Chocolates & Candies,Kitchens Of India Dal Makhani,110.0,77.0,30,1,285,False,11.6,77.0,20
863,2356,Chocolates & Candies,Kitchens of India Dal Makhani,110.0,77.0,30,2,285,False,11.6,154.0,20
864,2060,Ice Cream & Desserts,Kitchen Of India Ready-To-Eat Pindi Channa,110.0,77.0,30,2,285,False,11.6,154.0,20
865,2053,Ice Cream & Desserts,Kitchens Of India Dal Makhani,110.0,77.0,30,1,285,False,11.6,77.0,20
866,1968,Ice Cream & Desserts,Kitchens of India Dal Makhani,110.0,77.0,30,2,285,False,11.6,154.0,20
867,1672,Packaged Food,Kitchen Of India Ready-To-Eat Pindi Channa,110.0,77.0,30,2,285,False,11.6,154.0,20
868,1665,Packaged Food,Kitchens Of India Dal Makhani,110.0,77.0,30,1,285,False,11.6,77.0,20
869,1580,Packaged Food,Kitchens of India Dal Makhani,110.0,77.0,30,2,285,False,11.6,154.0,20
870,3172,Paan Corner,Clinic Plus Strength & Shine Shampoo With Egg Protein,105.0,105.0,0,2,175,False,6.14,210.0,20
871,2828,Personal Care,Clinic Plus Strength & Shine Shampoo With Egg Protein,105.0,105.0,0,2,175,False,6.14,210.0,20
872,3550,Home & Cleaning,Pril Power Of Active Boosters,102.0,102.0,0,1,400,False,9.84,102.0,20
873,450,Cooking Essentials,Catch Black Pepper Sprinkler,100.0,100.0,0,1,50,False,12.45,100.0,20
874,964,Munchies,Catch Black Pepper Sprinkler,100.0,100.0,0,1,50,False,12.45,100.0,20
875,3311,Paan Corner,Dabur Meswak Toothpaste,100.0,100.0,0,1,200,False,6.14,100.0,20
876,2967,Personal Care,Dabur Meswak Toothpaste,100.0,100.0,0,1,200,False,6.14,100.0,20
877,2239,Chocolates & Candies,Wingreens Cheesy Chipotle Sauce,99.0,50.0,49,1,130,False,11.6,50.0,20
878,3712,Health & Hygiene,Dabur - Chyawanprash,99.0,99.0,0,1,250,False,13.4,99.0,20
879,1851,Ice Cream & Desserts,Wingreens Cheesy Chipotle Sauce,99.0,50.0,49,1,130,False,11.6,50.0,20
880,3191,Paan Corner,Oral-B Charcoal Deep Clean Stain Removal Toothbrush Medium,99.0,99.0,0,1,232,False,6.14,99.0,20
881,1463,Packaged Food,Wingreens Cheesy Chipotle Sauce,99.0,50.0,49,1,130,False,11.6,50.0,20
882,2847,Personal Care,Oral-B Charcoal Deep Clean Stain Removal Toothbrush Medium,99.0,99.0,0,1,232,False,6.14,99.0,20
883,211,Cooking Essentials,Hershey's Syrup Delicious Strawberry,95.0,95.0,0,1,200,False,12.45,95.0,20
884,725,Munchies,Hershey's Syrup Delicious Strawberry,95.0,95.0,0,1,200,False,12.45,95.0,20
885,3138,Paan Corner,Dabur Amla Hair Oil,88.0,88.0,0,2,180,False,6.14,176.0,20
886,2794,Personal Care,Dabur Amla Hair Oil,88.0,88.0,0,2,180,False,6.14,176.0,20
887,2359,Chocolates & Candies,"Top Ramen Noodles, Atta",80.0,80.0,0,1,280,False,11.6,80.0,20
888,390,Cooking Essentials,"Top Ramen Noodles, Atta",80.0,80.0,0,1,280,False,12.45,80.0,20
889,3532,Home & Cleaning,Origami So Soft Tissue Roll Single - 340 Pulls 3 Ply,80.0,80.0,0,1,58,False,9.84,80.0,20
890,1971,Ice Cream & Desserts,"Top Ramen Noodles, Atta",80.0,80.0,0,1,280,False,11.6,80.0,20
891,904,Munchies,"Top Ramen Noodles, Atta",80.0,80.0,0,1,280,False,12.45,80.0,20
892,3165,Paan Corner,Garnier Colour Naturals Hair Colour - 1 Natural Black,80.0,80.0,0,1,60,False,6.14,80.0,20
893,1583,Packaged Food,"Top Ramen Noodles, Atta",80.0,80.0,0,1,280,False,11.6,80.0,20
894,2821,Personal Care,Garnier Colour Naturals Hair Colour - 1 Natural Black,80.0,80.0,0,1,60,False,6.14,80.0,20
895,2174,Chocolates & Candies,Quaker Oats,79.0,79.0,0,2,400,False,11.6,158.0,20
896,137,Cooking Essentials,Quaker Oats,79.0,79.0,0,2,400,False,12.45,158.0,20
897,1786,Ice Cream & Desserts,Quaker Oats,79.0,79.0,0,2,400,False,11.6,158.0,20
898,651,Munchies,Quaker Oats,79.0,79.0,0,2,400,False,12.45,158.0,20
899,1398,Packaged Food,Quaker Oats,79.0,79.0,0,2,400,False,11.6,158.0,20
900,532,Cooking Essentials,Sugarfree Natural Green Stevia Leaves Zero Calorie,75.0,75.0,0,2,100,False,12.45,150.0,20
901,1046,Munchies,Sugarfree Natural Green Stevia Leaves Zero Calorie,75.0,75.0,0,2,100,False,12.45,150.0,20
902,233,Cooking Essentials,Everest Pav Bhaji Masala,70.0,70.0,0,2,100,False,12.45,140.0,20
903,747,Munchies,Everest Pav Bhaji Masala,70.0,70.0,0,2,100,False,12.45,140.0,20
904,2198,Chocolates & Candies,Amul Happy Treats French Fries,68.0,65.0,4,1,425,False,11.6,65.0,20
905,1810,Ice Cream & Desserts,Amul Happy Treats French Fries,68.0,65.0,4,1,425,False,11.6,65.0,20
906,1422,Packaged Food,Amul Happy Treats French Fries,68.0,65.0,4,1,425,False,11.6,65.0,20
907,2248,Chocolates & Candies,Ching's Schezwan Masala Instant Noodles,60.0,60.0,0,1,240,False,11.6,60.0,20
908,261,Cooking Essentials,Ching's Schezwan Masala Instant Noodles,60.0,60.0,0,1,240,False,12.45,60.0,20
909,1860,Ice Cream & Desserts,Ching's Schezwan Masala Instant Noodles,60.0,60.0,0,1,240,False,11.6,60.0,20
910,775,Munchies,Ching's Schezwan Masala Instant Noodles,60.0,60.0,0,1,240,False,12.45,60.0,20
911,1472,Packaged Food,Ching's Schezwan Masala Instant Noodles,60.0,60.0,0,1,240,False,11.6,60.0,20
912,2282,Chocolates & Candies,Knorr Chinese Hot And Sour Veg Soup,55.0,53.0,3,1,43,False,11.6,53.0,20
913,2435,Chocolates & Candies,Knorr Sweet Corn Chicken Soup,55.0,55.0,0,2,42,False,11.6,110.0,20
914,2395,Chocolates & Candies,MTR Roasted Vermicelli,55.0,55.0,0,1,400,False,11.6,55.0,20
915,3542,Home & Cleaning,Odonil Zipper Blissful Citrus,55.0,55.0,0,1,10,False,9.84,55.0,20
916,1894,Ice Cream & Desserts,Knorr Chinese Hot And Sour Veg Soup,55.0,53.0,3,1,43,False,11.6,53.0,20
917,2047,Ice Cream & Desserts,Knorr Sweet Corn Chicken Soup,55.0,55.0,0,2,42,False,11.6,110.0,20
918,2007,Ice Cream & Desserts,MTR Roasted Vermicelli,55.0,55.0,0,1,400,False,11.6,55.0,20
919,1506,Packaged Food,Knorr Chinese Hot And Sour Veg Soup,55.0,53.0,3,1,43,False,11.6,53.0,20
920,1659,Packaged Food,Knorr Sweet Corn Chicken Soup,55.0,55.0,0,2,42,False,11.6,110.0,20
921,1619,Packaged Food,MTR Roasted Vermicelli,55.0,55.0,0,1,400,False,11.6,55.0,20
922,2453,Chocolates & Candies,Mother's Recipe Tamarind Paste,50.0,49.0,2,2,200,False,11.6,98.0,20
923,468,Cooking Essentials,Mother's Recipe Tamarind Paste,50.0,49.0,2,2,200,False,12.45,98.0,20
924,208,Cooking Essentials,Saffola Soya Chunks Mealmaker,50.0,50.0,0,2,200,False,12.45,100.0,20
925,3603,Home & Cleaning,Chakaachak Floor Pocha Large,50.0,50.0,0,1,58,False,9.84,50.0,20
926,2065,Ice Cream & Desserts,Mother's Recipe Tamarind Paste,50.0,49.0,2,2,200,False,11.6,98.0,20
927,982,Munchies,Mother's Recipe Tamarind Paste,50.0,49.0,2,2,200,False,12.45,98.0,20
928,722,Munchies,Saffola Soya Chunks Mealmaker,50.0,50.0,0,2,200,False,12.45,100.0,20
929,3125,Paan Corner,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,50.0,49.0,2,1,80,False,6.14,49.0,20
930,1677,Packaged Food,Mother's Recipe Tamarind Paste,50.0,49.0,2,2,200,False,11.6,98.0,20
931,2781,Personal Care,Closeup Everfresh+ Anti-Germ Gel Toothpaste Red Hot,50.0,49.0,2,1,80,False,6.14,49.0,20
932,2223,Chocolates & Candies,Ching's Secret Chowmein Hakka Noodles Masala,44.0,44.0,0,2,60,False,11.6,88.0,20
933,224,Cooking Essentials,Ching's Secret Chowmein Hakka Noodles Masala,44.0,44.0,0,2,60,False,12.45,88.0,20
934,1835,Ice Cream & Desserts,Ching's Secret Chowmein Hakka Noodles Masala,44.0,44.0,0,2,60,False,11.6,88.0,20
935,738,Munchies,Ching's Secret Chowmein Hakka Noodles Masala,44.0,44.0,0,2,60,False,12.45,88.0,20
936,1447,Packaged Food,Ching's Secret Chowmein Hakka Noodles Masala,44.0,44.0,0,2,60,False,11.6,88.0,20
937,2362,Chocolates & Candies,MTR Seviyan Vermicelli,42.0,42.0,0,2,400,False,11.6,84.0,20
938,177,Cooking Essentials,Everest Garam Masala,42.0,41.0,2,2,50,False,12.45,82.0,20
939,1974,Ice Cream & Desserts,MTR Seviyan Vermicelli,42.0,42.0,0,2,400,False,11.6,84.0,20
940,691,Munchies,Everest Garam Masala,42.0,41.0,2,2,50,False,12.45,82.0,20
941,1586,Packaged Food,MTR Seviyan Vermicelli,42.0,42.0,0,2,400,False,11.6,84.0,20
942,427,Cooking Essentials,Popular Essentials Guntur Chilli Stemless,40.0,39.0,2,2,100,False,12.45,78.0,20
943,3469,Home & Cleaning,Chakaachak Mini Cloth Brush,40.0,39.0,2,1,58,False,9.84,39.0,20
944,941,Munchies,Popular Essentials Guntur Chilli Stemless,40.0,39.0,2,2,100,False,12.45,78.0,20
945,161,Cooking Essentials,Everest Chicken Masala,39.0,38.0,2,1,50,False,12.45,38.0,20
946,675,Munchies,Everest Chicken Masala,39.0,38.0,2,1,50,False,12.45,38.0,20
947,2165,Chocolates & Candies,Whiskas Wet  Meal (Adult - Cat Food)  Chicken in Gravy,35.0,34.0,2,2,85,False,11.6,68.0,20
948,372,Cooking Essentials,"""Maggi Magic Cubes, Vegetarian Masala""",35.0,34.0,2,1,40,False,12.45,34.0,20
949,221,Cooking Essentials,Everest Chaat Masala,35.0,34.0,2,1,50,False,12.45,34.0,20
950,3470,Home & Cleaning,Chakaachak Super Scrub Pad (Pack of 3),35.0,34.0,2,2,174,False,9.84,68.0,20
951,1777,Ice Cream & Desserts,Whiskas Wet  Meal (Adult - Cat Food)  Chicken in Gravy,35.0,34.0,2,2,85,False,11.6,68.0,20
952,886,Munchies,"""Maggi Magic Cubes, Vegetarian Masala""",35.0,34.0,2,1,40,False,12.45,34.0,20
953,735,Munchies,Everest Chaat Masala,35.0,34.0,2,1,50,False,12.45,34.0,20
954,1389,Packaged Food,Whiskas Wet  Meal (Adult - Cat Food)  Chicken in Gravy,35.0,34.0,2,2,85,False,11.6,68.0,20
955,271,Cooking Essentials,Everest Chole Masala,33.0,32.0,3,1,50,False,12.45,32.0,20
956,785,Munchies,Everest Chole Masala,33.0,32.0,3,1,50,False,12.45,32.0,20
957,3659,Health & Hygiene,Whisper Choice Regular Wing Sanitary Pad,30.0,30.0,0,2,406,False,13.4,60.0,20
958,3283,Paan Corner,Whisper Choice Regular Wing Sanitary Pad,30.0,30.0,0,2,406,False,6.14,60.0,20
959,2939,Personal Care,Whisper Choice Regular Wing Sanitary Pad,30.0,30.0,0,2,406,False,6.14,60.0,20
960,2475,Chocolates & Candies,Weikfield Tomato Salsa Instant Pasta,25.0,25.0,0,1,77,False,11.6,25.0,20
961,497,Cooking Essentials,Weikfield Tomato Salsa Instant Pasta,25.0,25.0,0,1,77,False,12.45,25.0,20
962,3520,Home & Cleaning,Odomos Mosquito Repellent Cream,25.0,25.0,0,1,23,False,9.84,25.0,20
963,2087,Ice Cream & Desserts,Weikfield Tomato Salsa Instant Pasta,25.0,25.0,0,1,77,False,11.6,25.0,20
964,1011,Munchies,Weikfield Tomato Salsa Instant Pasta,25.0,25.0,0,1,77,False,12.45,25.0,20
965,1699,Packaged Food,Weikfield Tomato Salsa Instant Pasta,25.0,25.0,0,1,77,False,11.6,25.0,20
966,2250,Chocolates & Candies,Saffola Yummy Masala Noodles,20.0,20.0,0,2,46,False,11.6,40.0,20
967,2171,Chocolates & Candies,Top Ramen  Noodles Curry Veg Pouch,20.0,20.0,0,1,70,False,11.6,20.0,20
968,213,Cooking Essentials,Popular Essentials Mustard Seeds Rai Small,20.0,20.0,0,2,100,False,12.45,40.0,20
969,265,Cooking Essentials,Saffola Yummy Masala Noodles,20.0,20.0,0,2,46,False,12.45,40.0,20
970,132,Cooking Essentials,Top Ramen  Noodles Curry Veg Pouch,20.0,20.0,0,1,70,False,12.45,20.0,20
971,1862,Ice Cream & Desserts,Saffola Yummy Masala Noodles,20.0,20.0,0,2,46,False,11.6,40.0,20
972,1783,Ice Cream & Desserts,Top Ramen  Noodles Curry Veg Pouch,20.0,20.0,0,1,70,False,11.6,20.0,20
973,727,Munchies,Popular Essentials Mustard Seeds Rai Small,20.0,20.0,0,2,100,False,12.45,40.0,20
974,779,Munchies,Saffola Yummy Masala Noodles,20.0,20.0,0,2,46,False,12.45,40.0,20
975,646,Munchies,Top Ramen  Noodles Curry Veg Pouch,20.0,20.0,0,1,70,False,12.45,20.0,20
976,3178,Paan Corner,Gellette Presto Ready Shaver,20.0,20.0,0,1,58,False,6.14,20.0,20
977,1474,Packaged Food,Saffola Yummy Masala Noodles,20.0,20.0,0,2,46,False,11.6,40.0,20
978,1395,Packaged Food,Top Ramen  Noodles Curry Veg Pouch,20.0,20.0,0,1,70,False,11.6,20.0,20
979,2834,Personal Care,Gellette Presto Ready Shaver,20.0,20.0,0,1,58,False,6.14,20.0,20
980,3442,Home & Cleaning,Surf Excel Stain Eraser,18.0,18.0,0,1,150,False,9.84,18.0,20
981,2177,Chocolates & Candies,Ching's Secret Manchow Instant Soup,10.0,10.0,0,1,15,False,11.6,10.0,20
982,2207,Chocolates & Candies,Ching's Secret Tomato Instant Soup,10.0,10.0,0,1,16,False,11.6,10.0,20
983,2184,Chocolates & Candies,Chings Instant Soup - Hot & Sour,10.0,10.0,0,1,15,False,11.6,10.0,20
984,2194,Chocolates & Candies,Chings Instant Soup - Sweet Corn Veg,10.0,10.0,0,2,15,False,11.6,20.0,20
985,295,Cooking Essentials,Ching's Secret Paneer Chilli Masala,10.0,10.0,0,2,20,False,12.45,20.0,20
986,278,Cooking Essentials,Ching's Veg Manchurian Masala,10.0,10.0,0,2,20,False,12.45,20.0,20
987,1789,Ice Cream & Desserts,Ching's Secret Manchow Instant Soup,10.0,10.0,0,1,15,False,11.6,10.0,20
988,1819,Ice Cream & Desserts,Ching's Secret Tomato Instant Soup,10.0,10.0,0,1,16,False,11.6,10.0,20
989,1796,Ice Cream & Desserts,Chings Instant Soup - Hot & Sour,10.0,10.0,0,1,15,False,11.6,10.0,20
990,1806,Ice Cream & Desserts,Chings Instant Soup - Sweet Corn Veg,10.0,10.0,0,2,15,False,11.6,20.0,20
991,809,Munchies,Ching's Secret Paneer Chilli Masala,10.0,10.0,0,2,20,False,12.45,20.0,20
992,792,Munchies,Ching's Veg Manchurian Masala,10.0,10.0,0,2,20,False,12.45,20.0,20
993,1401,Packaged Food,Ching's Secret Manchow Instant Soup,10.0,10.0,0,1,15,False,11.6,10.0,20
994,1431,Packaged Food,Ching's Secret Tomato Instant Soup,10.0,10.0,0,1,16,False,11.6,10.0,20
995,1408,Packaged Food,Chings Instant Soup - Hot & Sour,10.0,10.0,0,1,15,False,11.6,10.0,20
996,1418,Packaged Food,Chings Instant Soup - Sweet Corn Veg,10.0,10.0,0,2,15,False,11.6,20.0,20
